asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
ETHUSD,short,2024-05-11,2909.98,2024-05-20,3311.4430521299482,stop,-0.14096075991242152,0.14496875787503746
ETHUSD,long,2024-05-21,3661.79,2024-06-28,3450.44,signal,-0.06071767359679281,0.1700377136154132
BTCUSD,short,2024-06-23,64262.01,2024-07-21,67139.97,signal,-0.04778478030799216,0.2786804868581888
ETHUSD,long,2024-07-19,3426.49,2024-07-27,3274.6,signal,-0.04732816088767222,0.1877686675672767
BTCUSD,short,2024-08-03,61498.34,2024-09-12,57338.0,time,0.06464963086808517,0.18900049318592865
BTCUSD,long,2024-09-23,63578.76,2024-10-04,60752.72,signal,-0.04744943562913151,0.23187228138261373
BTCUSD,long,2024-10-09,62160.5,2024-10-10,60636.01,signal,-0.02752506012660771,0.25364297735127245
BTCUSD,long,2024-10-15,66084.0,2024-11-24,97672.4,time,0.47500375279946716,0.2498633742629341
ETHUSD,long,2024-11-10,3126.2,2024-12-20,3417.01,time,0.09002347898407026,0.1904478584048665
ETHUSD,short,2025-02-03,2869.68,2025-03-15,1911.64,time,0.33084907027961297,0.11135289119245635
BTCUSD,short,2025-02-27,84250.09,2025-03-02,93450.04556400591,stop,-0.11219816897531987,0.18315325419531744
BTCUSD,long,2025-04-26,94638.68,2025-06-05,104696.86,time,0.10327980018318106,0.23130126229052406
ETHUSD,long,2025-05-13,2495.48,2025-06-22,2295.72,time,-0.08304872810040564,0.14159727303153666
BTCUSD,short,2025-09-03,111240.01,2025-09-04,111705.72,signal,-0.0071865332446482385,0.2914274451304184
BTCUSD,short,2025-09-27,109643.46,2025-10-01,115647.43712554967,stop,-0.057759099407750036,0.3652361016947153
BTCUSD,long,2025-10-02,118594.99,2025-10-10,112280.59363111034,stop,-0.05624336524578033,0.375633657032696
BTCUSD,short,2025-10-15,113028.13,2025-11-24,86830.0,time,0.2287841585099214,0.21181476988541242
ETHUSD,short,2025-11-02,3873.78,2025-12-12,3237.38,time,0.16128398102112151,0.15120349437020345
BTCUSD,long,2026-04-26,77625.0,2026-06-01,71823.42606764281,stop,-0.07773847255854671,0.26759979586594984
BTCUSD,short,2026-06-02,71408.9,2026-07-12,63819.01,time,0.1032877316412939,0.2927803962200023
