asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
BTCUSD,short,2024-01-23,39568.02,2024-02-07,44123.65022328291,stop,-0.1181341468004441,0.36741180303930576
ETHUSD,short,2024-02-01,2283.15,2024-02-11,2528.2494637938285,stop,-0.11035145031812565,0.3280507332615886
BTCUSD,long,2024-02-09,45288.66,2024-03-20,61937.41,time,0.36461410030678765,0.4393035862275879
ETHUSD,long,2024-02-12,2507.22,2024-03-23,3336.35,time,0.32769694721643894,0.4842357195354278
ETHUSD,short,2024-04-08,3454.2,2024-05-18,3092.0,time,0.1018578542064732,0.2557016750272841
BTCUSD,short,2024-04-18,61277.38,2024-05-20,70623.55102591793,stop,-0.15552236675128628,0.28385094938146677
BTCUSD,long,2024-05-22,70148.34,2024-06-23,63237.62096384157,stop,-0.10151578862961586,0.3438177927165351
ETHUSD,long,2024-05-24,3783.6,2024-06-24,3298.0951736423426,stop,-0.13131822242246993,0.2518449598102594
ETHUSD,short,2024-06-27,3371.77,2024-07-26,3175.47,signal,0.055218680396349695,0.5888471049894556
BTCUSD,long,2024-07-25,65376.01,2024-08-04,59363.708822230416,stop,-0.09496494521108867,0.42269421428941134
ETHUSD,short,2024-08-02,3203.4,2024-09-11,2388.52,time,0.2513797215458575,0.35468024315924024
BTCUSD,short,2024-08-09,61686.0,2024-09-18,60313.99,time,0.019241837694128353,0.29814790987878664
BTCUSD,long,2024-09-21,63201.05,2024-10-31,72344.75,time,0.14167639382573538,0.40994296787381773
ETHUSD,long,2024-09-29,2675.21,2024-10-02,2392.5308762050067,stop,-0.10866614351583359,0.38148706521853987
ETHUSD,short,2024-10-10,2370.47,2024-10-14,2634.5863718974533,stop,-0.1144194112971072,0.42755937410962286
ETHUSD,long,2024-10-17,2611.1,2024-11-05,2398.21,signal,-0.08453268737313768,0.42053732244092035
ETHUSD,long,2024-11-08,2895.47,2024-12-18,3893.01,time,0.34151747039340774,0.30838515361620744
ETHUSD,short,2024-12-29,3404.01,2025-02-07,2686.63,time,0.20774556185205095,0.30476806036577986
BTCUSD,short,2025-01-01,93576.0,2025-01-17,103359.3444836922,stop,-0.10754971877075536,0.4506154233558049
BTCUSD,long,2025-01-22,106143.82,2025-02-03,94643.14178782051,stop,-0.1113499558634643,0.4403312199829373
BTCUSD,short,2025-02-12,95778.21,2025-03-24,86082.5,time,0.09823085407422005,0.49941655548207736
BTCUSD,long,2025-04-22,87516.22,2025-06-01,104591.88,time,0.19211423139619155,0.3815486494069104
ETHUSD,long,2025-05-05,1808.86,2025-06-14,2579.19,time,0.42286490939044497,0.22313889446797672
BTCUSD,short,2025-06-24,105333.94,2025-07-04,109584.77,signal,-0.043355748583979614,0.6085179915365027
ETHUSD,short,2025-06-25,2448.46,2025-07-10,2826.547006173413,stop,-0.15741828993465823,0.3084928646781645
ETHUSD,long,2025-07-11,2951.29,2025-08-20,4075.58,time,0.37794866990366927,0.31642847343709035
BTCUSD,short,2025-08-26,110111.98,2025-09-19,117073.53,signal,-0.06622245771985946,0.5848527691303764
ETHUSD,short,2025-09-27,4032.24,2025-10-02,4495.840663239425,stop,-0.11797347956456605,0.4145995702809031
BTCUSD,short,2025-09-28,109635.85,2025-10-01,115332.31268801041,stop,-0.05495802913016512,0.7655798883897376
BTCUSD,long,2025-10-03,120529.35,2025-10-10,114176.20337174532,stop,-0.05571036994934997,0.7271893494596688
BTCUSD,short,2025-10-20,108642.77,2025-11-29,90890.71,time,0.16039844795930736,0.449628788240005
ETHUSD,long,2026-01-06,3224.99,2026-01-20,2937.7049015790903,stop,-0.09208092689307856,0.4411573323025062
BTCUSD,long,2026-01-07,93747.97,2026-01-21,87391.8340856937,stop,-0.07080025118737299,0.7658719958538411
ETHUSD,short,2026-01-29,3010.78,2026-03-10,1992.97,time,0.3350552547844745,0.3691973805335204
BTCUSD,short,2026-01-30,84650.16,2026-03-11,69948.64,time,0.17067385956506165,0.5335529745134352
BTCUSD,long,2026-03-20,69930.01,2026-04-01,68284.49,signal,-0.026530956166029292,0.3880310744668618
ETHUSD,long,2026-03-20,2137.82,2026-04-29,2289.42,time,0.06791336033903683,0.2798994175830951
BTCUSD,long,2026-04-12,73043.16,2026-05-22,77615.52,time,0.05959805846296906,0.5002912609096101
ETHUSD,short,2026-05-20,2111.93,2026-06-29,1571.96,time,0.2526760877491204,0.6644368730315354
BTCUSD,short,2026-05-28,74449.31,2026-07-07,64042.93,time,0.1367780583863033,0.743927295845736
ETHUSD,long,2026-07-14,1776.71,2026-08-23,2422.6,time,0.3605314710898232,0.45414055504907436
BTCUSD,long,2026-07-19,64834.21,2026-08-28,80249.59,time,0.23476614228815318,0.6154108435323542
