asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
TLT,long,2024-03-06 00:00:00,95.49,2024-03-20 00:00:00,92.34466150799608,stop,-0.03333893069435449,1.0
TLT,long,2024-05-16 00:00:00,92.39,2024-05-29 00:00:00,89.34,stop,-0.03341223076090487,1.0
TLT,long,2024-06-05 00:00:00,93.0,2024-07-01 00:00:00,90.23080347478182,stop,-0.030176306722776092,1.0
TLT,long,2024-08-01 00:00:00,95.14,2024-09-11 00:00:00,100.97242987732626,target,0.060903656478098214,1.0
TLT,long,2024-09-17 00:00:00,101.47,2024-09-23 00:00:00,98.3936089213718,stop,-0.03071823276464185,1.0
TLT,long,2024-12-02 00:00:00,93.27,2024-12-18 00:00:00,89.74327620275233,stop,-0.03821198453144274,1.0
TLT,long,2025-02-06 00:00:00,89.86,2025-04-09 00:00:00,86.84000715206547,stop,-0.03400775481787814,1.0
TLT,long,2025-06-13 00:00:00,86.73,2026-05-15 00:00:00,83.73666620918857,stop,-0.03491324559911717,1.0
TLT,long,2026-06-12 00:00:00,85.64,2026-07-21 00:00:00,83.64712230669038,stop,-0.02367040744172848,1.0
