asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
MXN,short,2024-06-10 00:00:00,0.05433601391001956,2025-04-02 00:00:00,0.04878048780487805,signal,0.09033470703672553,1.0
MXN,short,2025-04-10 00:00:00,0.04877358812655771,2025-04-21 00:00:00,0.05085745672030433,signal,-0.0434276482413023,1.0
MXN,short,2026-07-17 00:00:00,0.05710370031978072,2026-08-06 00:00:00,0.05805346724333111,signal,-0.01773691606636382,1.0
