asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net
SEK,long,1971-07-09 00:00:00,0.19356961731286657,1972-11-02 00:00:00,0.21054847878724076,signal,0.08741449626276451
SEK,long,1973-02-08 00:00:00,0.21252630012964102,1973-11-13 00:00:00,0.22839915035516067,signal,0.0743865221661377
SEK,long,1974-04-19 00:00:00,0.226901434017063,1974-09-03 00:00:00,0.2229008314201012,signal,-0.017931455765330097
SEK,long,1974-11-18 00:00:00,0.23669759515243324,1975-07-21 00:00:00,0.238498413985547,signal,0.007308099406138935
SEK,long,1976-02-05 00:00:00,0.22880153754633234,1976-04-05 00:00:00,0.226598082980218,signal,-0.009930418526659357
SEK,long,1976-09-09 00:00:00,0.22810218978102187,1977-03-01 00:00:00,0.2371972769752603,signal,0.03957286225954123
SEK,long,1978-02-01 00:00:00,0.2145002145002145,1978-06-20 00:00:00,0.21734877958660262,signal,0.012980010432741296
SEK,long,1978-06-30 00:00:00,0.21865092380015305,1979-03-09 00:00:00,0.22922636103151864,signal,0.048066762177650456
SEK,long,1979-06-29 00:00:00,0.234192037470726,1980-03-14 00:00:00,0.23153507756425099,signal,-0.011645218800648316
SEK,long,1980-06-05 00:00:00,0.23946360153256704,1980-10-29 00:00:00,0.2360160490913382,signal,-0.014696978994571707
SEK,long,1984-03-14 00:00:00,0.13063357282821686,1984-05-25 00:00:00,0.12430080795525171,signal,-0.04877731510254827
SEK,long,1985-05-13 00:00:00,0.1122334455667789,1987-07-23 00:00:00,0.15467904098994587,signal,0.3778902552204177
SEK,long,1987-10-30 00:00:00,0.16129032258064516,1988-06-20 00:00:00,0.1638001638001638,signal,0.015261015561015523
SEK,long,1988-11-15 00:00:00,0.16433853738701726,1989-02-15 00:00:00,0.1589067217543302,signal,-0.03335259812490069
SEK,long,1989-08-21 00:00:00,0.15117157974300832,1989-08-24 00:00:00,0.15087507543753773,signal,-0.002261375980688018
SEK,long,1989-10-24 00:00:00,0.15626220798499885,1991-03-20 00:00:00,0.16661112962345886,signal,0.06592792402532496
SEK,long,1991-09-24 00:00:00,0.1636661211129296,1992-03-18 00:00:00,0.1670843776106934,signal,0.020585547201336728
SEK,long,1992-06-11 00:00:00,0.1753155680224404,1992-10-30 00:00:00,0.17220595832615807,signal,-0.018037213707594403
SEK,long,1993-06-02 00:00:00,0.13908205841446453,1993-07-12 00:00:00,0.12480499219968799,stop,-0.10295210608424324
SEK,short,1993-07-13 00:00:00,0.12631047113805735,1994-02-09 00:00:00,0.12454075596238869,signal,0.0053200304480676835
SEK,short,1996-02-28 00:00:00,0.1490757304710793,1996-04-04 00:00:00,0.15044380923724987,signal,-0.010971325237035312
SEK,short,1996-05-09 00:00:00,0.14738393515106854,1996-06-24 00:00:00,0.15035333032626674,signal,-0.022228955459122134
SEK,short,1996-12-10 00:00:00,0.14622020763269483,1997-10-06 00:00:00,0.132749236691889,signal,0.07993141854003304
SEK,short,1998-01-06 00:00:00,0.12414649286157667,1998-05-05 00:00:00,0.1310615989515072,signal,-0.060771294496919204
SEK,short,1998-07-10 00:00:00,0.12390038409119068,1998-10-19 00:00:00,0.1285677552069941,signal,-0.04193586951702872
SEK,short,1998-12-14 00:00:00,0.12442453651860146,1999-01-27 00:00:00,0.1296092281770462,signal,-0.043636033525587196
SEK,short,1999-03-10 00:00:00,0.1232741617357002,1999-08-23 00:00:00,0.12062726176115804,signal,0.014504985926819378
SEK,short,1999-12-08 00:00:00,0.11976047904191617,2001-01-19 00:00:00,0.10567473317129875,signal,0.10110908146793138
SEK,short,2001-03-21 00:00:00,0.09752291788570315,2001-09-10 00:00:00,0.09407337723424271,signal,0.028175038115937447
SEK,short,2001-10-04 00:00:00,0.09414511528069366,2001-11-16 00:00:00,0.09432182607055273,signal,-0.0038436710054705558
SEK,short,2001-12-11 00:00:00,0.09509319132750095,2001-12-12 00:00:00,0.09531979792202841,signal,-0.0027404662124185367
SEK,short,2001-12-24 00:00:00,0.09239582370876837,2002-01-08 00:00:00,0.0962000962000962,signal,-0.04199088255295154
SEK,short,2002-02-11 00:00:00,0.09474182851729039,2002-02-13 00:00:00,0.09447331128956069,signal,0.0024192568099513723
SEK,short,2003-08-27 00:00:00,0.11788282447247435,2003-09-29 00:00:00,0.12980269989615784,stop,-0.1026806710351991
SEK,long,2003-10-09 00:00:00,0.13010668748373666,2004-04-05 00:00:00,0.13065064018813694,signal,0.003880820486020531
SEK,long,2004-08-11 00:00:00,0.1328285847114299,2005-04-12 00:00:00,0.14080937227181842,signal,0.05978335914838514
SEK,long,2006-01-30 00:00:00,0.13089005235602094,2006-10-18 00:00:00,0.1351570524949992,signal,0.03229988106179401
SEK,long,2006-11-17 00:00:00,0.14131479283251372,2008-08-15 00:00:00,0.1570820439515559,signal,0.11127537581879007
SEK,long,2009-05-04 00:00:00,0.12633440717579433,2010-01-19 00:00:00,0.1409920198516764,signal,0.11572233313594446
SEK,long,2010-08-12 00:00:00,0.13561896495605946,2011-07-19 00:00:00,0.15344483658124902,signal,0.13114084701549775
SEK,long,2012-03-06 00:00:00,0.14726889828137196,2012-05-17 00:00:00,0.13891204089570483,signal,-0.057045568705895534
SEK,long,2012-08-20 00:00:00,0.14997000599880023,2013-05-17 00:00:00,0.14924704863961313,signal,-0.005120679671059591
SEK,long,2013-08-29 00:00:00,0.15164151944802487,2013-12-16 00:00:00,0.15215373613499078,signal,0.003077812942196634
SEK,long,2014-02-05 00:00:00,0.1530901241560907,2014-05-01 00:00:00,0.15381539076800024,signal,0.004437514035654478
SEK,long,2015-06-22 00:00:00,0.12323010757988391,2015-08-06 00:00:00,0.11431576300056015,signal,-0.07263901482675442
SEK,long,2015-09-23 00:00:00,0.1185438078641962,2015-11-16 00:00:00,0.11499936750347872,signal,-0.030199835550904476
SEK,long,2016-03-16 00:00:00,0.12023855328972681,2016-07-08 00:00:00,0.11630070710829922,signal,-0.033050279121697036
SEK,long,2017-03-13 00:00:00,0.11177430532269242,2017-03-16 00:00:00,0.11332600491834861,signal,0.0135824356024978
SEK,long,2017-03-17 00:00:00,0.11342112128120498,2017-11-28 00:00:00,0.1199371529318637,signal,0.05714989625436281
SEK,long,2018-02-01 00:00:00,0.12724588995775438,2018-04-05 00:00:00,0.1186155196545916,signal,-0.06812435413849552
SEK,long,2019-01-28 00:00:00,0.11046428137461752,2019-02-12 00:00:00,0.10799369316831897,signal,-0.02266549385515885
SEK,long,2019-12-17 00:00:00,0.106662115749728,2020-03-05 00:00:00,0.10581114826258095,signal,-0.008278160578998472
SEK,long,2020-06-10 00:00:00,0.1083740639190229,2021-04-12 00:00:00,0.11655690891077569,signal,0.07520556559240041
SEK,long,2021-05-24 00:00:00,0.12015475933001707,2021-07-14 00:00:00,0.11594875065221173,signal,-0.03530492782190268
SEK,long,2022-12-19 00:00:00,0.09640598488354157,2023-06-05 00:00:00,0.09216419973825368,signal,-0.04429918895504218
