asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EWY,long,2024-02-12 00:00:00,63.77,2024-04-16 00:00:00,61.00604151464182,stop,-0.04374261385225313,0.830064816767818
EWY,long,2024-05-10 00:00:00,65.32,2024-05-30 00:00:00,62.447042857221724,stop,-0.04438280990168812,0.8858272357127723
EWY,long,2024-06-21 00:00:00,65.28,2024-08-05 00:00:00,58.46,stop,-0.10487303921568629,1.0
EWY,long,2024-08-29 00:00:00,65.6,2024-09-06 00:00:00,62.069287857768984,stop,-0.05422183143644836,0.68031665497487
EWY,long,2025-05-07 00:00:00,58.04,2025-06-16 00:00:00,68.58415546670923,target,0.18127049391297784,0.5156035628748742
EWY,long,2025-06-17 00:00:00,67.57,2025-09-11 00:00:00,77.77713088579793,target,0.15066009894624738,0.9878232632478956
EWY,long,2025-09-12 00:00:00,78.48,2025-10-16 00:00:00,88.18509992673586,target,0.12326335278715402,0.9143536404004905
EWY,long,2025-10-17 00:00:00,88.07,2026-01-05 00:00:00,104.98,target,0.19160635857840375,0.7784411270422565
EWY,long,2026-01-06 00:00:00,105.58,2026-01-28 00:00:00,125.4,target,0.1873249479068006,0.6918166555693255
EWY,long,2026-01-29 00:00:00,125.92,2026-02-05 00:00:00,118.55987820604392,stop,-0.0588507766356106,0.6653897937453993
EWY,long,2026-02-06 00:00:00,121.35,2026-02-26 00:00:00,153.305,target,0.2629292130201896,0.6308900048369825
EWY,long,2026-02-27 00:00:00,148.165,2026-03-03 00:00:00,130.04,stop,-0.12272983498127092,0.5594824408559161
EWY,long,2026-03-04 00:00:00,129.295,2026-05-06 00:00:00,181.31284318575712,target,0.40191906249860504,0.3955392731582619
EWY,long,2026-05-07 00:00:00,181.3,2026-07-16 00:00:00,162.04098942282704,stop,-0.10662730599654151,0.3705107096541229
