asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
TLT,long,2024-01-22 00:00:00,94.82,2024-03-19 00:00:00,92.85,time,-0.021176207551149507,1.0
TLT,long,2024-05-21 00:00:00,91.73,2024-05-29 00:00:00,89.23229417240894,stop,-0.02762888725161954,1.0
TLT,long,2024-06-05 00:00:00,93.0,2024-07-01 00:00:00,90.23080347478182,stop,-0.030176306722776092,1.0
TLT,long,2024-07-02 00:00:00,90.68,2024-08-28 00:00:00,98.01,time,0.08043370092633424,1.0
TLT,long,2024-08-29 00:00:00,97.37,2024-10-08 00:00:00,94.35911890743493,stop,-0.03132206113346074,1.0
TLT,long,2025-02-06 00:00:00,89.86,2025-04-04 00:00:00,93.65,time,0.04177671934119749,1.0
TLT,long,2025-04-07 00:00:00,91.88,2025-04-08 00:00:00,88.4495459131553,stop,-0.03773624387075196,1.0
TLT,long,2025-04-09 00:00:00,87.27,2025-06-06 00:00:00,85.79,time,-0.017358863297811267,1.0
TLT,long,2025-07-01 00:00:00,88.13,2025-07-15 00:00:00,85.20959712192074,stop,-0.03353744330057022,1.0
TLT,long,2025-07-16 00:00:00,85.275,2025-09-11 00:00:00,89.91,time,0.05395356200527686,1.0
TLT,long,2025-09-12 00:00:00,89.83,2025-11-07 00:00:00,89.355,time,-0.005687765779806275,1.0
TLT,long,2025-11-10 00:00:00,89.49,2025-12-12 00:00:00,87.375,stop,-0.024033925578276816,1.0
TLT,long,2026-02-19 00:00:00,89.4,2026-03-11 00:00:00,87.56442347009354,stop,-0.020932175949736665,1.0
TLT,long,2026-03-12 00:00:00,86.905,2026-05-08 00:00:00,86.06,time,-0.010123261032161589,1.0
TLT,long,2026-06-24 00:00:00,87.15,2026-07-06 00:00:00,85.21882659201273,stop,-0.022559189994116702,1.0
TLT,long,2026-07-07 00:00:00,85.115,2026-07-23 00:00:00,82.99,stop,-0.025366222170005327,1.0
