asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
BTCUSD,long,2024-01-09,46951.04,2024-01-12,43326.58088100427,stop,-0.0801965672963949,0.40113969181079473
BTCUSD,long,2024-01-13,42782.74,2024-02-22,51849.38,time,0.208922845521348,0.3788234029381545
ETHUSD,long,2024-02-05,2289.79,2024-02-15,2801.653285219629,target,0.22054158469537788,0.35688115658188335
ETHUSD,long,2024-02-16,2822.58,2024-02-28,3390.7044540080524,target,0.19827842399792128,0.4416776645645795
BTCUSD,long,2024-02-23,51288.42,2024-02-28,60575.50026222097,target,0.17807557733735957,0.6333634037958682
BTCUSD,long,2024-02-29,62432.11,2024-04-09,71620.0,time,0.14416609770196775,0.44774816012650825
ETHUSD,long,2024-02-29,3383.11,2024-03-20,3126.84963607419,stop,-0.07874697953238585,0.5101474785149648
ETHUSD,long,2024-03-21,3516.53,2024-04-13,3016.067955889811,stop,-0.14531701254082552,0.25793555663609596
BTCUSD,long,2024-04-10,69146.0,2024-04-13,62661.393913404536,stop,-0.09678136243015456,0.27684497166190947
BTCUSD,long,2024-04-14,63924.52,2024-05-01,56618.39918681661,stop,-0.11729293193258838,0.2729487411063462
ETHUSD,long,2024-04-14,3007.01,2024-05-24,3783.6,time,0.25525986611284945,0.2258003645925116
BTCUSD,long,2024-05-02,58364.97,2024-06-11,69540.0,time,0.18846810149992355,0.3707217199694565
ETHUSD,long,2024-05-27,3826.47,2024-06-11,3459.2240004350515,stop,-0.0989751414658806,0.2531165818269154
BTCUSD,long,2024-06-12,67314.23,2024-06-24,63145.71621283584,stop,-0.06492618985858056,0.43126726001927324
ETHUSD,long,2024-06-12,3497.33,2024-07-04,3215.434373667729,stop,-0.08360309617115658,0.26760579233124726
BTCUSD,long,2024-07-23,67532.0,2024-08-01,62638.96364098065,stop,-0.07545507846679134,0.4008072727404087
ETHUSD,long,2024-07-24,3482.51,2024-07-25,3199.72553031017,stop,-0.08420133745196134,0.3858106976880478
BTCUSD,long,2024-08-02,65354.02,2024-08-03,60419.06067021174,stop,-0.07851118247643007,0.4239551228495293
BTCUSD,long,2024-09-25,64262.7,2024-10-03,59903.113494893376,stop,-0.07084007682694038,0.45203205953503645
BTCUSD,long,2024-10-15,66084.0,2024-11-10,78779.06589093781,target,0.18910498594119318,0.5111588874655885
ETHUSD,long,2024-11-09,2961.75,2024-11-30,3716.2680284212965,target,0.25175412456193,0.3132289480256922
BTCUSD,long,2024-11-11,80370.01,2024-11-21,95820.74497521631,target,0.18924502989630476,0.4354321386279053
BTCUSD,long,2024-11-22,98317.12,2024-11-26,91196.50012288848,stop,-0.07542502503238013,0.3472413220869088
BTCUSD,long,2024-11-27,91965.16,2025-01-06,98363.61,time,0.06657471720812536,0.32737477292295336
ETHUSD,long,2024-12-01,3703.59,2024-12-19,3340.287123149122,stop,-0.10109478825973661,0.25947580269007364
ETHUSD,long,2024-12-20,3417.01,2025-01-13,2982.29720735359,stop,-0.13022022840038816,0.2630449690752361
BTCUSD,long,2025-01-07,102235.6,2025-01-08,95285.86779714863,stop,-0.07097761447921636,0.4458936892852901
BTCUSD,long,2025-01-09,95060.61,2025-02-18,95780.01,time,0.004567803320428945,0.4257550918664608
ETHUSD,long,2025-01-14,3137.51,2025-02-02,2771.4475786746584,stop,-0.11967290983147205,0.32928218430203055
BTCUSD,long,2025-04-27,94628.0,2025-06-06,101508.69,time,0.06971304476476303,0.35638802546440684
BTCUSD,long,2025-06-07,104288.43,2025-06-22,98325.72775516417,stop,-0.060175107965819596,0.5345738012896505
ETHUSD,long,2025-06-10,2680.13,2025-06-20,2406.3866488505496,stop,-0.10513808701423089,0.33512695027794237
BTCUSD,long,2025-06-23,100963.87,2025-07-13,119415.02919687508,target,0.17975011840250466,0.6888640414196319
ETHUSD,long,2025-07-03,2570.41,2025-07-16,3388.535431655029,target,0.31528596669598585,0.29792592037196625
BTCUSD,long,2025-07-14,119086.65,2025-08-01,113685.16501195934,stop,-0.048357602955836354,0.6762622551417982
ETHUSD,long,2025-07-17,3371.35,2025-08-09,4245.247636249402,target,0.2562129669863412,0.3115124709519391
BTCUSD,long,2025-08-02,113297.92,2025-08-29,107633.37621885573,stop,-0.052996891215163267,0.7784272425443961
ETHUSD,long,2025-08-10,4260.63,2025-09-19,4587.66,time,0.07375625435674993,0.33564284748223167
BTCUSD,long,2025-08-30,108377.4,2025-10-09,123306.01,time,0.13474652279903376,0.543981338149749
ETHUSD,long,2025-09-20,4468.59,2025-09-22,4105.453044420421,stop,-0.08426432623704105,0.2869471357309438
ETHUSD,long,2025-09-23,4199.09,2025-09-25,3840.2328821398196,stop,-0.08846068740136093,0.3751748712875286
ETHUSD,long,2025-09-26,3874.35,2025-10-10,3505.809428593726,stop,-0.09812320038361899,0.43562142081313726
BTCUSD,long,2025-10-10,121662.41,2025-10-11,112774.49,stop,-0.07605395314789509,0.6627933843966571
ETHUSD,long,2025-10-11,3829.72,2025-11-04,3342.6160492446593,stop,-0.1301904867079945,0.2738323367869472
BTCUSD,long,2025-10-12,110644.4,2025-11-04,102313.47933662507,stop,-0.07829455321168466,0.49618565781743795
