asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EWY,long,2024-02-08 00:00:00,63.28,2024-03-08 00:00:00,66.83,target,0.055699873577749595,0.8256173642742768
EWY,long,2024-03-11 00:00:00,66.27,2024-03-19 00:00:00,64.88,stop,-0.021374800060359123,1.0
EWY,long,2024-05-16 00:00:00,66.69,2024-05-17 00:00:00,65.16,stop,-0.02334197031039136,0.8528658373930408
EWY,long,2024-07-01 00:00:00,66.43,2024-07-05 00:00:00,68.81448353472032,target,0.03549467913172229,1.0
EWY,long,2024-07-08 00:00:00,68.45,2024-07-17 00:00:00,67.1391062417333,stop,-0.01955111407255954,1.0
EWY,long,2024-08-26 00:00:00,66.54,2024-09-03 00:00:00,64.68,stop,-0.028353110910730384,0.6728741427066778
EWY,long,2024-09-27 00:00:00,66.52,2024-09-30 00:00:00,64.45045092171851,stop,-0.03151168187434576,0.6667172955195318
EWY,long,2025-05-28 00:00:00,60.62,2025-06-04 00:00:00,63.59,target,0.04859373144176855,1.0
EWY,long,2025-06-05 00:00:00,65.33,2025-06-16 00:00:00,68.48863577902041,target,0.047948932787699586,0.9917715655449958
EWY,long,2025-06-17 00:00:00,67.57,2025-06-24 00:00:00,71.88,target,0.0633857037146663,0.9878232632478956
EWY,long,2025-06-25 00:00:00,71.94,2025-08-21 00:00:00,71.21,time,-0.010547345009730357,0.8343234579962644
EWY,long,2025-09-11 00:00:00,77.39,2025-09-16 00:00:00,80.45388202498212,target,0.039190154089444554,0.9310969123030755
EWY,long,2025-09-17 00:00:00,79.83,2025-10-02 00:00:00,83.75,target,0.04870434673681574,1.0
EWY,long,2025-10-03 00:00:00,83.84,2025-10-10 00:00:00,82.03295702889271,stop,-0.02195347055232937,0.9633800779419539
EWY,long,2025-10-16 00:00:00,87.91,2025-10-27 00:00:00,94.59,target,0.07558680468661146,0.8138249263020079
EWY,long,2025-10-28 00:00:00,93.39,2025-11-03 00:00:00,100.58,target,0.07658897098190383,0.7279786953186987
EWY,long,2025-11-04 00:00:00,96.31,2025-11-06 00:00:00,93.31775624620678,stop,-0.03146887917966172,0.6809739796725629
EWY,long,2025-12-11 00:00:00,95.025,2025-12-16 00:00:00,89.35,stop,-0.06012112601946866,0.6170263729231525
EWY,long,2025-12-30 00:00:00,98.18,2026-01-05 00:00:00,104.98,target,0.06886054186188635,0.7883439867080724
EWY,long,2026-01-06 00:00:00,105.58,2026-01-16 00:00:00,112.04558387023762,target,0.06083871822539906,0.6918166555693255
EWY,long,2026-01-20 00:00:00,110.47,2026-01-23 00:00:00,116.5300905520632,target,0.05445734183093327,0.692089107321911
EWY,long,2026-01-26 00:00:00,117.27,2026-01-28 00:00:00,125.4,target,0.06892719365566653,0.6615621243990998
EWY,long,2026-01-29 00:00:00,125.92,2026-01-30 00:00:00,122.23993910302197,stop,-0.02962538831780519,0.6653897937453993
EWY,long,2026-02-12 00:00:00,133.33,2026-02-24 00:00:00,143.7803748795259,target,0.07797977109072148,0.5780020906085716
EWY,long,2026-02-25 00:00:00,149.05,2026-03-03 00:00:00,130.04,stop,-0.12794109359275424,0.5545310548805925
EWY,long,2026-04-09 00:00:00,136.2,2026-04-27 00:00:00,157.42890674768137,target,0.1554656883089675,0.2692004392174992
EWY,long,2026-04-28 00:00:00,153.93,2026-05-05 00:00:00,172.1510596537264,target,0.117972374804953,0.3247368449098783
EWY,long,2026-05-06 00:00:00,180.52,2026-05-19 00:00:00,168.27,stop,-0.06825951695103032,0.3654384927126675
EWY,long,2026-05-27 00:00:00,201.81,2026-06-05 00:00:00,188.72800855873209,stop,-0.0652233062844652,0.3182535696279377
EWY,long,2026-06-22 00:00:00,218.28,2026-06-23 00:00:00,193.6,stop,-0.1134657870624886,0.23022522308660448
