asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EMB,long,2024-01-18 00:00:00,87.51,2024-03-15 00:00:00,88.47,time,0.01057017483716134,1.0
EMB,long,2024-03-18 00:00:00,88.38,2024-04-15 00:00:00,87.47317462829395,stop,-0.010660526948473014,1.0
EMB,long,2024-04-16 00:00:00,86.64,2024-06-12 00:00:00,89.39,time,0.03134053554939982,1.0
EMB,long,2024-06-13 00:00:00,89.44,2024-07-01 00:00:00,87.51,stop,-0.021978711985688616,1.0
EMB,long,2024-07-02 00:00:00,87.54,2024-08-28 00:00:00,92.25,time,0.05340397532556547,1.0
EMB,long,2024-08-29 00:00:00,92.09,2024-10-22 00:00:00,91.15139117664552,stop,-0.010592299091698164,1.0
EMB,long,2024-10-23 00:00:00,90.956,2024-11-01 00:00:00,90.11674388072218,stop,-0.009627056151082102,1.0
EMB,long,2024-12-11 00:00:00,92.27,2024-12-13 00:00:00,91.39110448687875,stop,-0.009925257538975262,1.0
EMB,long,2025-01-31 00:00:00,90.79,2025-02-12 00:00:00,89.68,stop,-0.012626016081066215,1.0
EMB,long,2025-02-13 00:00:00,90.37,2025-04-04 00:00:00,89.36,stop,-0.011576275312603789,1.0
EMB,long,2025-04-07 00:00:00,87.64,2025-04-08 00:00:00,86.71678519979871,stop,-0.010934171613433285,1.0
EMB,long,2025-05-19 00:00:00,89.9,2025-07-17 00:00:00,91.6,time,0.018509899888765124,1.0
EMB,long,2025-07-18 00:00:00,92.07,2025-09-15 00:00:00,95.38,time,0.035550906918648775,1.0
EMB,long,2025-09-16 00:00:00,95.71,2025-09-19 00:00:00,94.8766430901133,stop,-0.009107103854212583,1.0
EMB,long,2025-09-22 00:00:00,95.12,2025-11-17 00:00:00,96.21,time,0.011059209419680372,1.0
EMB,long,2025-11-18 00:00:00,96.02,2026-01-16 00:00:00,96.45,time,0.004078233701312284,1.0
EMB,long,2026-01-20 00:00:00,95.78,2026-03-09 00:00:00,95.09,stop,-0.007604009187721794,1.0
EMB,long,2026-03-10 00:00:00,96.06,2026-03-12 00:00:00,95.05392988665949,stop,-0.01087335116948278,1.0
EMB,long,2026-04-20 00:00:00,96.62,2026-05-04 00:00:00,95.2411481196155,stop,-0.014670874357115492,1.0
EMB,long,2026-05-05 00:00:00,95.41,2026-05-19 00:00:00,94.27456043447253,stop,-0.01230063479223835,1.0
EMB,long,2026-05-29 00:00:00,96.31,2026-06-08 00:00:00,95.28838877432035,stop,-0.011007530118156516,1.0
EMB,long,2026-06-09 00:00:00,95.61,2026-07-23 00:00:00,94.62136976566161,stop,-0.010740238827930003,1.0
