asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
MDY,long,2024-02-13 00:00:00,504.9,2024-03-08 00:00:00,545.22,target,0.07945739750445653,1.0
MDY,long,2024-03-22 00:00:00,550.23,2024-04-12 00:00:00,531.0708386788551,stop,-0.03522027755873884,1.0
MDY,long,2024-07-17 00:00:00,564.3,2024-08-02 00:00:00,541.37,stop,-0.0410344143186248,1.0
MDY,long,2024-10-14 00:00:00,576.4,2024-11-25 00:00:00,620.718532460675,target,0.07648850184017171,1.0
MDY,long,2024-11-26 00:00:00,618.16,2024-12-17 00:00:00,593.0074007279484,stop,-0.04108946433294229,1.0
MDY,long,2025-06-27 00:00:00,566.4,2025-08-25 00:00:00,594.36,time,0.04896440677966103,1.0
MDY,long,2025-09-05 00:00:00,603.0,2025-10-10 00:00:00,581.4820634157014,stop,-0.03608480362238568,1.0
MDY,long,2025-12-11 00:00:00,614.69,2026-02-10 00:00:00,655.94,time,0.06670699702288947,1.0
MDY,long,2026-04-20 00:00:00,663.63,2026-06-16 00:00:00,698.08,time,0.051511456685201254,0.9397494915219247
