asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EEM,long,2024-02-23 00:00:00,40.59,2024-04-22 00:00:00,39.79,time,-0.020109288001971027,1.0
EEM,long,2024-05-03 00:00:00,42.34,2024-07-02 00:00:00,42.54,time,0.004323665564478008,1.0
EEM,long,2024-07-11 00:00:00,44.54,2024-07-17 00:00:00,43.646858236777966,stop,-0.02045257663273541,1.0
EEM,long,2024-09-25 00:00:00,45.25,2024-11-12 00:00:00,43.69,stop,-0.03487513812154701,1.0
EEM,long,2025-05-13 00:00:00,45.565,2025-07-11 00:00:00,48.34,time,0.060502008120267806,0.5871978854365721
EEM,long,2025-07-17 00:00:00,48.85,2025-09-08 00:00:00,50.898572012314396,target,0.04153596749875939,1.0
EEM,long,2025-09-09 00:00:00,51.11,2025-09-17 00:00:00,53.371067304989765,target,0.043839235080997255,1.0
EEM,long,2025-09-18 00:00:00,52.91,2025-10-27 00:00:00,55.715,target,0.05261455301455316,1.0
EEM,long,2025-10-28 00:00:00,55.38,2025-11-18 00:00:00,53.696021226482145,stop,-0.030807706275150882,1.0
EEM,long,2026-01-06 00:00:00,57.17,2026-01-27 00:00:00,60.1741918441095,target,0.05214839678344414,1.0
EEM,long,2026-01-28 00:00:00,60.87,2026-01-30 00:00:00,59.25062270886124,stop,-0.027003865469669087,1.0
EEM,long,2026-02-12 00:00:00,61.84,2026-03-03 00:00:00,57.97,stop,-0.06298085381630018,1.0
EEM,long,2026-05-07 00:00:00,67.67,2026-05-18 00:00:00,64.44473970521638,stop,-0.04806159738116782,0.7125857163597376
EEM,long,2026-05-27 00:00:00,68.76,2026-06-05 00:00:00,65.15335636045268,stop,-0.052852641645539974,0.7247999512079861
EEM,long,2026-06-23 00:00:00,67.245,2026-07-17 00:00:00,62.3,stop,-0.07393706595285902,0.557340772112766
