asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EWH,short,2024-01-10 00:00:00,16.31,2024-01-22 00:00:00,15.3,target,0.061386310375366106,0.8457505341688035
EWH,short,2024-01-23 00:00:00,15.67,2024-02-12 00:00:00,16.38077926909466,stop,-0.04603701639262536,0.768442465036283
EWH,short,2024-02-13 00:00:00,16.02,2024-03-12 00:00:00,16.75,stop,-0.04634502407704655,0.8097399459514937
EWH,short,2024-03-15 00:00:00,16.46,2024-03-27 00:00:00,15.589769609277136,target,0.052310673894906894,0.9964341926150269
EWH,short,2024-03-28 00:00:00,15.53,2024-04-16 00:00:00,14.75,target,0.0495872750130316,1.0
EWH,short,2024-04-17 00:00:00,14.71,2024-04-24 00:00:00,15.47,stop,-0.052164739999784146,1.0
EWH,short,2024-04-25 00:00:00,15.56,2024-04-29 00:00:00,16.19,stop,-0.04092811441628932,1.0
EWH,short,2024-05-01 00:00:00,16.11,2024-05-02 00:00:00,16.673366712996494,stop,-0.03538984207657589,0.9965414494299132
EWH,short,2024-06-12 00:00:00,15.94,2024-07-08 00:00:00,14.94,target,0.06201779689709421,0.8278491397527232
EWH,short,2024-07-09 00:00:00,14.94,2024-07-11 00:00:00,15.52,stop,-0.039261637024287664,1.0
EWH,short,2024-07-12 00:00:00,15.99,2024-08-02 00:00:00,15.154915679973008,target,0.051527791835870154,1.0
EWH,short,2024-08-05 00:00:00,15.19,2024-08-16 00:00:00,15.67877615523125,stop,-0.032756066835500364,1.0
EWH,short,2024-08-19 00:00:00,15.74,2024-08-30 00:00:00,16.25,stop,-0.03298009620620801,1.0
EWH,short,2024-09-11 00:00:00,15.67,2024-09-17 00:00:00,16.24,stop,-0.03685460439014987,1.0
EWH,short,2024-12-18 00:00:00,16.68,2025-01-21 00:00:00,16.46,time,0.012392623044421524,0.7441739874834196
EWH,short,2025-01-22 00:00:00,16.42,2025-02-14 00:00:00,16.99,stop,-0.0354510652901028,0.8211178798870893
EWH,short,2025-02-18 00:00:00,16.93,2025-02-26 00:00:00,17.63,stop,-0.04186576941467654,1.0
EWH,short,2025-04-10 00:00:00,15.8,2025-04-22 00:00:00,16.856262493765843,stop,-0.06739094545634729,0.6145335073348757
EWH,short,2025-04-23 00:00:00,17.16,2025-05-06 00:00:00,18.13,stop,-0.057105377955377956,0.6216312355863961
EWH,short,2026-01-02 00:00:00,21.72,2026-01-12 00:00:00,22.377618442309988,stop,-0.0307961398064319,1.0
EWH,short,2026-03-24 00:00:00,22.48,2026-04-08 00:00:00,23.74,stop,-0.05664823476246954,1.0
EWH,short,2026-06-03 00:00:00,22.94,2026-06-05 00:00:00,21.763345449081136,target,0.050853018023476394,1.0
EWH,short,2026-06-08 00:00:00,21.95,2026-07-08 00:00:00,21.18,time,0.03428290125465523,1.0
EWH,short,2026-07-09 00:00:00,21.12,2026-07-15 00:00:00,21.96,stop,-0.04025209235209237,1.0
EWH,short,2026-07-16 00:00:00,21.99,2026-07-27 00:00:00,22.75448065542009,stop,-0.03530381182750155,1.0
