asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
GBP,short,2024-04-01 00:00:00,1.2545,2024-05-28 00:00:00,1.2786,time,-0.021809691547211567,1.0
GBP,short,2024-11-01 00:00:00,1.2959,2025-01-02 00:00:00,1.2376,time,0.04238918862584296,1.0
GBP,short,2025-01-03 00:00:00,1.2419,2025-03-04 00:00:00,1.2726,time,-0.027319037385244875,1.0
GBP,short,2025-08-06 00:00:00,1.336,2025-10-02 00:00:00,1.3423,time,-0.007314419436988176,1.0
GBP,short,2025-10-03 00:00:00,1.3481,2025-12-03 00:00:00,1.3334,time,0.008305385016119002,1.0
GBP,short,2025-12-04 00:00:00,1.3355,2026-02-03 00:00:00,1.3701,time,-0.028506750237760385,1.0
GBP,short,2026-03-10 00:00:00,1.346,2026-05-05 00:00:00,1.3576,time,-0.011216978360745302,1.0
GBP,short,2026-05-29 00:00:00,1.3476,2026-07-28 00:00:00,1.3311,time,0.009645138739623924,1.0
