asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EMB,long,2024-02-29 00:00:00,88.36,2024-04-16 00:00:00,86.64,stop,-0.019865821638750548,1.0
EMB,long,2024-05-09 00:00:00,88.59,2024-05-31 00:00:00,89.08,signal,0.005131098318094507,1.0
EMB,long,2024-06-03 00:00:00,88.85,2024-07-03 00:00:00,88.24,signal,-0.007265503657850325,1.0
EMB,long,2024-07-10 00:00:00,89.34,2024-09-18 00:00:00,93.80425100766765,target,0.0495692299940413,1.0
EMB,long,2024-10-17 00:00:00,92.55,2024-10-22 00:00:00,91.39,stop,-0.012933765532144802,1.0
EMB,long,2024-12-03 00:00:00,91.76,2024-12-18 00:00:00,90.25097485534907,stop,-0.01684534813263876,1.0
EMB,long,2025-01-31 00:00:00,90.79,2025-03-28 00:00:00,90.58,signal,-0.002713030069390987,1.0
EMB,long,2025-05-01 00:00:00,89.82,2025-05-05 00:00:00,89.36,signal,-0.005521353818748564,1.0
EMB,long,2025-05-14 00:00:00,90.2,2025-10-20 00:00:00,96.03350409035274,target,0.06427299434980856,1.0
EMB,long,2026-01-16 00:00:00,96.45,2026-01-21 00:00:00,96.0,signal,-0.005065629860031162,1.0
EMB,long,2026-01-26 00:00:00,96.79,2026-02-05 00:00:00,96.34,signal,-0.005049240624031492,1.0
EMB,long,2026-02-10 00:00:00,97.07,2026-03-03 00:00:00,95.96,stop,-0.011835046873390364,1.0
EMB,long,2026-04-16 00:00:00,96.27,2026-05-19 00:00:00,94.22445294181631,stop,-0.021648021794782247,1.0
EMB,long,2026-05-28 00:00:00,95.89,2026-06-12 00:00:00,96.3,signal,0.0038757326102826896,1.0
EMB,long,2026-06-15 00:00:00,96.68,2026-07-14 00:00:00,95.73,signal,-0.010226230864708351,1.0
