asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
QQQ,long,2024-01-19 00:00:00,415.22,2024-03-18 00:00:00,438.73,time,0.056220586676942255,1.0
QQQ,long,2024-05-16 00:00:00,452.71,2024-07-05 00:00:00,493.2617064042168,target,0.08917545979593307,1.0
QQQ,long,2024-07-08 00:00:00,496.53,2024-07-18 00:00:00,477.16473752028696,stop,-0.039401193240515206,1.0
QQQ,long,2024-10-15 00:00:00,497.83,2024-12-11 00:00:00,525.0,time,0.05417686358797176,1.0
QQQ,long,2024-12-12 00:00:00,527.68,2025-01-10 00:00:00,505.7015136818692,stop,-0.042051164186876086,1.0
QQQ,long,2025-02-19 00:00:00,538.57,2025-02-25 00:00:00,512.4662414294802,stop,-0.048868645803739216,1.0
QQQ,long,2025-05-20 00:00:00,519.47,2025-07-18 00:00:00,563.12,time,0.08362795156601917,0.4778985787730528
QQQ,long,2025-07-28 00:00:00,567.74,2025-09-23 00:00:00,602.37,time,0.0605962306689682,1.0
QQQ,long,2025-10-02 00:00:00,607.06,2025-11-20 00:00:00,586.1422803859449,stop,-0.03485741708242189,1.0
QQQ,long,2026-01-28 00:00:00,635.46,2026-02-04 00:00:00,607.5080191753193,stop,-0.0443870028399596,1.0
QQQ,long,2026-04-16 00:00:00,639.21,2026-05-14 00:00:00,718.4809995562018,target,0.12361401660831613,0.9049649515889295
QQQ,long,2026-05-15 00:00:00,710.14,2026-07-15 00:00:00,723.85,time,0.018906052327709987,1.0
