asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
TLT,short,2024-04-03 00:00:00,91.26,2024-05-30 00:00:00,89.6,time,0.016996136626905974,0.36883904285374347
TLT,short,2024-05-31 00:00:00,90.48,2024-06-04 00:00:00,92.68422366302484,stop,-0.024801128859585655,0.4104846596004473
TLT,short,2024-06-05 00:00:00,93.0,2024-08-01 00:00:00,95.30766377101514,stop,-0.025987398459456194,0.4030049835166812
TLT,short,2024-10-14 00:00:00,93.04,2024-10-16 00:00:00,95.40866104886143,stop,-0.025898206280669547,0.39279575287786617
TLT,short,2024-10-18 00:00:00,94.05,2024-12-16 00:00:00,90.55,time,0.03602059694691269,0.3798275539835327
TLT,short,2024-12-17 00:00:00,90.52,2025-02-18 00:00:00,88.54,time,0.02067996829605307,0.3420696539751475
TLT,short,2025-02-19 00:00:00,87.95,2025-02-25 00:00:00,90.97,stop,-0.034817056949745906,0.34208447070719683
TLT,short,2025-02-26 00:00:00,91.42,2025-04-04 00:00:00,93.9863134442176,stop,-0.029007399302314576,0.35623084236256086
TLT,short,2025-04-22 00:00:00,86.82,2025-06-18 00:00:00,86.88,time,-0.0018847357971061764,0.23927059318747523
TLT,short,2025-06-20 00:00:00,86.14,2025-08-18 00:00:00,86.5,time,-0.005372893886290744,0.3398751230619659
TLT,short,2025-08-19 00:00:00,86.45,2025-09-05 00:00:00,88.41440899268798,stop,-0.023361160509211134,0.4400814714338435
TLT,short,2025-12-15 00:00:00,87.715,2026-02-12 00:00:00,88.36,time,-0.008547011108306182,0.5286792705636983
TLT,short,2026-03-13 00:00:00,86.925,2026-05-11 00:00:00,85.88,time,0.01082820712984651,0.48977899375305367
TLT,short,2026-05-12 00:00:00,85.19,2026-06-18 00:00:00,87.07,stop,-0.022984190893558056,0.5203748633094716
TLT,short,2026-06-22 00:00:00,86.3,2026-08-18 00:00:00,81.26,time,0.05720727620519035,0.5239698410445846
