asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
MDY,long,2024-02-16 00:00:00,519.2,2024-03-28 00:00:00,557.1423838595047,target,0.07267855134727381,1.0
MDY,long,2024-04-01 00:00:00,556.71,2024-04-04 00:00:00,541.6199006452981,stop,-0.02750585287618672,1.0
MDY,long,2024-07-15 00:00:00,554.8,2024-08-02 00:00:00,538.2756171138838,stop,-0.03018439597353322,1.0
MDY,long,2024-10-14 00:00:00,576.4,2024-11-25 00:00:00,616.41,target,0.06901360166551003,1.0
MDY,long,2024-11-26 00:00:00,618.16,2024-12-13 00:00:00,597.1995006066236,stop,-0.03430788694411861,1.0
MDY,long,2025-05-19 00:00:00,557.55,2025-07-17 00:00:00,573.08,time,0.027454004125190678,0.5197038440917259
MDY,long,2025-07-24 00:00:00,585.5,2025-08-01 00:00:00,567.5188369610615,stop,-0.031110782303908558,1.0
MDY,long,2025-08-14 00:00:00,584.27,2025-10-10 00:00:00,595.25,time,0.01839268146576063,1.0
MDY,long,2025-12-11 00:00:00,614.69,2026-02-09 00:00:00,656.1383393140782,target,0.06702966261705585,1.0
MDY,long,2026-04-20 00:00:00,663.63,2026-06-16 00:00:00,698.08,time,0.051511456685201254,0.9397494915219247
