date,combined_equity
1981-01-02 00:00:00,1.0
1981-01-05 00:00:00,1.0
1981-01-06 00:00:00,1.0
1981-01-07 00:00:00,1.0
1981-01-08 00:00:00,1.0
1981-01-09 00:00:00,1.0
1981-01-12 00:00:00,1.0
1981-01-13 00:00:00,1.0
1981-01-14 00:00:00,1.0
1981-01-15 00:00:00,1.0
1981-01-16 00:00:00,1.0
1981-01-19 00:00:00,1.0
1981-01-20 00:00:00,1.0
1981-01-21 00:00:00,1.0
1981-01-22 00:00:00,1.0
1981-01-23 00:00:00,1.0
1981-01-26 00:00:00,1.0
1981-01-27 00:00:00,1.0
1981-01-28 00:00:00,1.0
1981-01-29 00:00:00,1.0
1981-01-30 00:00:00,1.0
1981-02-02 00:00:00,1.0
1981-02-03 00:00:00,1.0
1981-02-04 00:00:00,1.0
1981-02-05 00:00:00,1.0
1981-02-06 00:00:00,1.0
1981-02-09 00:00:00,1.0
1981-02-10 00:00:00,1.0
1981-02-11 00:00:00,1.0
1981-02-13 00:00:00,1.0
1981-02-17 00:00:00,1.0
1981-02-18 00:00:00,1.0
1981-02-19 00:00:00,1.0
1981-02-20 00:00:00,1.0
1981-02-23 00:00:00,1.0
1981-02-24 00:00:00,1.0
1981-02-25 00:00:00,1.0
1981-02-26 00:00:00,1.0
1981-02-27 00:00:00,1.0
1981-03-02 00:00:00,1.0
1981-03-03 00:00:00,1.0
1981-03-04 00:00:00,1.0
1981-03-05 00:00:00,1.0
1981-03-06 00:00:00,1.0
1981-03-09 00:00:00,1.0
1981-03-10 00:00:00,1.0
1981-03-11 00:00:00,1.0
1981-03-12 00:00:00,1.0
1981-03-13 00:00:00,1.0
1981-03-16 00:00:00,1.0
1981-03-17 00:00:00,1.0
1981-03-18 00:00:00,1.0
1981-03-19 00:00:00,1.0
1981-03-20 00:00:00,1.0
1981-03-23 00:00:00,1.0
1981-03-24 00:00:00,1.0
1981-03-25 00:00:00,1.0
1981-03-26 00:00:00,1.0
1981-03-27 00:00:00,1.0
1981-03-30 00:00:00,1.0
1981-03-31 00:00:00,1.0
1981-04-01 00:00:00,1.0
1981-04-02 00:00:00,1.0
1981-04-03 00:00:00,1.0
1981-04-06 00:00:00,1.0
1981-04-07 00:00:00,1.0
1981-04-08 00:00:00,1.0
1981-04-09 00:00:00,1.0
1981-04-10 00:00:00,1.0
1981-04-13 00:00:00,1.0
1981-04-14 00:00:00,1.0
1981-04-15 00:00:00,1.0001789353550177
1981-04-16 00:00:00,0.9991751663212405
1981-04-17 00:00:00,1.001480088567614
1981-04-20 00:00:00,1.0023644545651702
1981-04-21 00:00:00,1.0041853367101758
1981-04-22 00:00:00,1.0027197645872963
1981-04-23 00:00:00,1.0021920407720668
1981-04-24 00:00:00,1.002134569507699
1981-04-27 00:00:00,0.9982990464994775
1981-04-28 00:00:00,0.9991887689078827
1981-04-29 00:00:00,1.0024324082654572
1981-04-30 00:00:00,1.0019046844502277
1981-05-01 00:00:00,1.0037255665952334
1981-05-04 00:00:00,1.0069382460341858
1981-05-05 00:00:00,1.0112846257319832
1981-05-06 00:00:00,1.0100720406868595
1981-05-07 00:00:00,1.0137014600807703
1981-05-08 00:00:00,1.007173772400854
1981-05-11 00:00:00,1.0124373205279795
1981-05-12 00:00:00,1.0171885505715108
1981-05-13 00:00:00,1.0173588959755444
1981-05-14 00:00:00,1.019800446998723
1981-05-15 00:00:00,1.018381452528256
1981-05-18 00:00:00,1.016730743056612
1981-05-19 00:00:00,1.0173567218710828
1981-05-20 00:00:00,1.01318421870146
1981-05-21 00:00:00,1.0161021666866914
1981-05-22 00:00:00,1.017639413132024
1981-05-26 00:00:00,1.0203037311131669
1981-05-27 00:00:00,1.020246259848799
1981-05-28 00:00:00,1.018375944094681
