asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
DIA,long,2024-02-13 00:00:00,385.07,2024-04-11 00:00:00,385.47,time,0.0006387721712936671,1.0
DIA,long,2024-05-09 00:00:00,390.11,2024-05-30 00:00:00,380.65964106455704,stop,-0.024624856926105432,1.0
DIA,long,2024-07-11 00:00:00,397.5,2024-08-05 00:00:00,386.515,stop,-0.02803522012578623,1.0
DIA,long,2024-08-27 00:00:00,412.29,2024-09-11 00:00:00,400.91269468022034,stop,-0.02799539479439155,1.0
DIA,long,2024-09-17 00:00:00,418.29,2024-11-11 00:00:00,443.48458076305104,target,0.059832328678789806,1.0
DIA,long,2024-11-12 00:00:00,443.58,2024-11-19 00:00:00,430.73,stop,-0.02936884440236247,1.0
DIA,long,2024-11-26 00:00:00,446.56,2024-12-17 00:00:00,435.0611124423025,stop,-0.02614992735063042,1.0
DIA,long,2025-01-22 00:00:00,441.49,2025-03-04 00:00:00,428.9998050535676,stop,-0.028691003072396627,1.0
DIA,long,2025-05-13 00:00:00,422.68,2025-07-11 00:00:00,443.67,time,0.049259316740796824,0.5511808405198532
DIA,long,2025-07-24 00:00:00,447.01,2025-08-01 00:00:00,436.6112425430639,stop,-0.02366291907773004,1.0
DIA,long,2025-08-25 00:00:00,455.64,2025-10-21 00:00:00,467.07,time,0.024685593889913048,1.0
DIA,long,2025-10-27 00:00:00,474.755,2025-11-18 00:00:00,462.17,stop,-0.026908409600741413,1.0
DIA,long,2025-12-12 00:00:00,488.7,2026-02-11 00:00:00,504.21,time,0.03133726212400241,1.0
DIA,long,2026-04-10 00:00:00,482.195,2026-06-08 00:00:00,510.765,time,0.05884988853057367,1.0
DIA,long,2026-06-16 00:00:00,520.32,2026-08-13 00:00:00,538.7,time,0.03492441574415746,1.0
