asset,side,entry_date,entry_px,exit_date,exit_px,exit_reason,return_net,notional_frac
EWZ,short,2024-02-12 00:00:00,32.84,2024-03-12 00:00:00,32.34,time,0.014428509560543711,1.0
EWZ,short,2024-03-13 00:00:00,32.49,2024-04-11 00:00:00,32.0,time,0.014284738161192533,0.9199632446036596
EWZ,short,2024-04-12 00:00:00,31.65,2024-05-10 00:00:00,32.01,time,-0.01217123297976368,1.0
EWZ,short,2024-05-13 00:00:00,31.87,2024-05-31 00:00:00,29.623469686302258,target,0.06983250320645766,0.8845461503648537
EWZ,short,2024-06-03 00:00:00,29.44,2024-06-12 00:00:00,27.44512578012588,target,0.06722178434053093,1.0
EWZ,short,2024-06-13 00:00:00,27.21,2024-07-09 00:00:00,28.694740846845992,stop,-0.05528345983403469,0.9844419679875984
EWZ,short,2024-07-10 00:00:00,29.05,2024-08-05 00:00:00,26.26,target,0.09528416523235798,0.8603929660938775
EWZ,short,2024-08-06 00:00:00,27.26,2024-08-09 00:00:00,28.93,stop,-0.06172144603989788,0.99995838068935
EWZ,short,2024-10-14 00:00:00,28.42,2024-11-11 00:00:00,27.49,time,0.031926608804441384,1.0
EWZ,short,2024-11-12 00:00:00,27.63,2024-11-29 00:00:00,25.19,target,0.08767171294141972,0.9766490004356058
EWZ,short,2024-12-02 00:00:00,25.22,2024-12-11 00:00:00,26.57452091971008,stop,-0.054247093476917495,0.8780538475185667
EWZ,short,2024-12-12 00:00:00,26.17,2024-12-17 00:00:00,23.59,target,0.09812664355769067,0.7795082956068752
EWZ,short,2024-12-18 00:00:00,23.55,2025-01-21 00:00:00,23.705,time,-0.00737856637347072,0.7724062821327147
EWZ,short,2025-01-22 00:00:00,24.04,2025-01-30 00:00:00,25.277690355177626,stop,-0.05200367137851622,0.600814230239292
EWZ,short,2025-07-29 00:00:00,26.51,2025-08-07 00:00:00,27.71,stop,-0.045804826271008924,0.9605111253955873
EWZ,short,2026-05-18 00:00:00,36.48,2026-06-16 00:00:00,34.435,time,0.05526128863826214,0.7879735683732516
EWZ,short,2026-06-17 00:00:00,34.76,2026-07-17 00:00:00,35.08,time,-0.010002809286353598,0.7648663218598362
EWZ,short,2026-07-20 00:00:00,35.4,2026-08-17 00:00:00,34.18,time,0.03366645143933274,0.9624371742611937
